time,open,high,low,close,range,range_5d_avg
2021-06-28,4284.9,4292.14,4274.67,4290.61,17.470000000000255,20.09599999999991
2021-06-29,4293.21,4300.52,4287.04,4291.8,13.480000000000473,15.078000000000065
2021-06-30,4290.65,4302.43,4287.96,4297.5,14.470000000000255,14.938000000000102
2021-07-01,4300.73,4320.66,4300.73,4319.94,19.93000000000029,16.06200000000026
2021-07-02,4326.6,4355.43,4326.6,4352.34,28.829999999999927,18.83600000000024
2021-07-06,4356.46,4356.46,4314.37,4343.54,42.090000000000146,23.76000000000022
2021-07-07,4351.01,4361.88,4329.79,4358.13,32.090000000000146,27.482000000000152
2021-07-08,4321.07,4330.88,4289.37,4320.82,41.51000000000022,32.89000000000014
2021-07-09,4329.38,4371.6,4329.38,4369.55,42.220000000000255,37.34800000000014
2021-07-12,4372.41,4386.68,4364.03,4384.63,22.650000000000546,36.112000000000265
2021-07-13,4381.07,4392.37,4366.92,4369.21,25.449999999999818,32.7840000000002
2021-07-14,4380.11,4393.68,4362.36,4374.3,31.32000000000062,32.630000000000294
2021-07-15,4369.02,4369.02,4340.7,4360.03,28.32000000000062,29.99200000000037
2021-07-16,4367.43,4375.09,4322.53,4327.16,52.5600000000004,32.0600000000004
2021-07-19,4296.4,4296.4,4233.13,4258.49,63.26999999999953,40.1840000000002
2021-07-20,4265.11,4336.84,4262.05,4323.06,74.78999999999996,50.05200000000023
2021-07-21,4331.13,4359.7,4331.13,4358.69,28.56999999999971,49.502000000000045
2021-07-22,4361.27,4369.87,4350.06,4367.48,19.80999999999949,47.79999999999982
2021-07-23,4381.2,4415.18,4381.2,4411.79,33.98000000000047,44.08399999999983
2021-07-26,4409.58,4422.73,4405.45,4422.3,17.279999999999745,34.885999999999875
2021-07-27,4416.38,4416.38,4372.51,4401.46,43.86999999999989,28.701999999999863
2021-07-28,4402.95,4415.47,4387.01,4400.64,28.460000000000036,28.67999999999993
2021-07-29,4403.59,4429.97,4403.59,4419.15,26.38000000000011,29.99400000000005
2021-07-30,4395.12,4412.25,4389.65,4395.26,22.600000000000364,27.71800000000003
2021-08-02,4406.86,4422.18,4384.81,4387.16,37.36999999999989,31.736000000000057
2021-08-03,4392.74,4423.79,4373.0,4423.15,50.789999999999964,33.120000000000076
2021-08-04,4415.95,4416.17,4400.23,4402.66,15.94000000000051,30.616000000000167
2021-08-05,4408.86,4429.76,4408.86,4429.1,20.900000000000546,29.520000000000255
2021-08-06,4429.07,4440.82,4429.07,4436.52,11.75,27.350000000000183
2021-08-09,4437.77,4439.39,4424.74,4432.35,14.650000000000546,22.806000000000314
2021-08-10,4435.79,4445.21,4430.03,4436.75,15.180000000000291,15.684000000000378
2021-08-11,4442.18,4449.44,4436.42,4447.7,13.019999999999527,15.100000000000183
2021-08-12,4446.08,4461.77,4435.96,4460.83,25.8100000000004,16.082000000000154
2021-08-13,4464.84,4468.37,4460.82,4468.0,7.550000000000182,15.24200000000019
2021-08-16,4461.65,4480.26,4437.66,4479.71,42.600000000000364,20.832000000000154
2021-08-17,4462.12,4462.12,4417.83,4448.08,44.289999999999964,26.65400000000009
2021-08-18,4440.94,4454.32,4397.59,4400.27,56.72999999999956,35.39600000000009
2021-08-19,4382.44,4418.61,4367.73,4405.8,50.88000000000011,40.41000000000004
2021-08-20,4410.56,4444.35,4406.8,4441.67,37.55000000000018,46.41000000000004
2021-08-23,4450.29,4489.88,4450.29,4479.53,39.590000000000146,45.80799999999999
2021-08-24,4484.4,4492.81,4482.28,4486.23,10.530000000000655,39.05600000000013
2021-08-25,4490.45,4501.71,4485.66,4496.19,16.050000000000182,30.920000000000254
2021-08-26,4493.75,4495.9,4468.99,4470.0,26.909999999999854,26.126000000000204
2021-08-27,4474.1,4513.33,4474.1,4509.37,39.22999999999956,26.46200000000008
2021-08-30,4513.76,4537.36,4513.76,4528.79,23.599999999999454,23.263999999999943
2021-08-31,4529.75,4531.39,4515.8,4522.68,15.590000000000146,24.27599999999984
2021-09-01,4528.8,4537.11,4522.02,4524.09,15.089999999999236,24.08399999999965
2021-09-02,4534.48,4545.85,4524.66,4536.95,21.19000000000051,22.93999999999978
2021-09-03,4532.42,4541.45,4521.3,4535.43,20.149999999999636,19.123999999999796
2021-09-07,4535.38,4535.38,4513.0,4520.03,22.38000000000011,18.879999999999928
2021-09-08,4518.09,4521.79,4493.95,4514.07,27.840000000000146,21.329999999999927
2021-09-09,4513.02,4529.9,4492.07,4493.28,37.82999999999993,25.878000000000064
2021-09-10,4506.92,4520.47,4457.66,4458.58,62.8100000000004,34.20200000000004
2021-09-13,4474.81,4492.99,4445.7,4468.73,47.289999999999964,39.63000000000011
2021-09-14,4479.33,4485.68,4435.46,4443.05,50.220000000000255,45.198000000000135
2021-09-15,4447.49,4486.87,4438.37,4480.7,48.5,49.33000000000011
2021-09-16,4477.09,4485.87,4443.8,4473.75,42.06999999999971,50.17800000000007
2021-09-17,4469.74,4471.52,4427.76,4432.99,43.76000000000022,46.36800000000003
2021-09-20,4402.95,4402.95,4305.91,4357.73,97.03999999999996,56.318000000000026
2021-09-21,4374.45,4394.87,4347.96,4354.19,46.909999999999854,55.65599999999995
2021-09-22,4367.43,4416.75,4367.43,4395.64,49.31999999999971,55.819999999999894
2021-09-23,4406.75,4465.4,4406.75,4448.98,58.649999999999636,59.135999999999875
2021-09-24,4438.04,4463.12,4430.27,4455.48,32.849999999999454,56.95399999999972
2021-09-27,4442.12,4457.3,4436.19,4443.11,21.110000000000582,41.767999999999844
2021-09-28,4419.54,4419.54,4346.33,4352.63,73.21000000000004,47.027999999999885
2021-09-29,4362.41,4385.57,4355.08,4359.46,30.48999999999978,43.2619999999999
2021-09-30,4370.67,4382.55,4306.24,4307.54,76.3100000000004,46.794000000000054
2021-10-01,4317.16,4375.19,4288.52,4357.04,86.66999999999916,57.55799999999999
2021-10-04,4348.84,4355.51,4278.94,4300.46,76.57000000000062,68.65
2021-10-05,4309.87,4369.23,4309.87,4345.72,59.35999999999967,65.87999999999992
2021-10-06,4319.57,4365.57,4290.49,4363.55,75.07999999999993,74.79799999999996
2021-10-07,4383.73,4429.97,4383.73,4399.76,46.24000000000069,68.78400000000002
2021-10-08,4406.51,4412.02,4386.22,4391.34,25.800000000000182,56.61000000000022
2021-10-11,4385.44,4415.88,4360.59,4361.19,55.289999999999964,52.354000000000084
2021-10-12,4368.31,4374.89,4342.09,4350.65,32.80000000000018,47.042000000000186
2021-10-13,4358.01,4372.87,4329.92,4363.8,42.94999999999982,40.61600000000017
2021-10-14,4386.75,4439.73,4386.75,4438.26,52.97999999999956,41.96399999999994
2021-10-15,4447.69,4475.82,4447.69,4471.37,28.13000000000011,42.42999999999993
2021-10-18,4463.72,4488.75,4447.47,4486.46,41.279999999999745,39.627999999999886
2021-10-19,4497.34,4520.4,4496.41,4519.63,23.98999999999978,37.8659999999998
2021-10-20,4524.42,4540.87,4524.4,4536.19,16.470000000000255,32.569999999999894
2021-10-21,4532.24,4551.44,4526.89,4549.78,24.549999999999272,26.883999999999833
2021-10-22,4546.12,4559.67,4524.0,4544.9,35.67000000000007,28.391999999999825
2021-10-25,4553.69,4572.62,4537.36,4566.48,35.26000000000022,27.18799999999992
2021-10-26,4578.69,4598.53,4569.17,4574.79,29.359999999999673,28.261999999999897
2021-10-27,4580.22,4584.57,4551.66,4551.68,32.909999999999854,31.54999999999982
2021-10-28,4562.84,4597.55,4562.84,4596.42,34.710000000000036,33.58199999999997
2021-10-29,4572.87,4608.08,4567.59,4605.38,40.48999999999978,34.545999999999914
2021-11-01,4610.62,4620.34,4595.06,4613.67,25.279999999999745,32.54999999999982
2021-11-02,4613.34,4635.15,4613.34,4630.65,21.80999999999949,31.039999999999782
2021-11-03,4630.65,4663.46,4621.19,4660.57,42.27000000000044,32.9119999999999
2021-11-04,4662.93,4683.0,4662.59,4680.06,20.409999999999854,30.05199999999986
2021-11-05,4699.26,4718.5,4681.32,4697.53,37.18000000000029,29.389999999999965
2021-11-08,4701.48,4714.92,4694.39,4701.7,20.529999999999745,28.439999999999962
2021-11-09,4707.25,4708.53,4670.87,4685.25,37.659999999999854,31.610000000000035
2021-11-10,4670.26,4684.85,4630.86,4646.71,53.99000000000069,33.954000000000086
2021-11-11,4659.39,4664.55,4648.31,4649.27,16.23999999999978,33.120000000000076
2021-11-12,4655.24,4688.47,4650.77,4682.85,37.69999999999982,33.223999999999975
2021-11-15,4689.3,4697.42,4672.86,4682.8,24.5600000000004,34.03000000000011
2021-11-16,4679.42,4714.95,4679.42,4700.9,35.529999999999745,33.604000000000084
2021-11-17,4701.5,4701.5,4684.41,4688.67,17.090000000000146,26.22399999999998
2021-11-18,4700.72,4708.8,4672.78,4704.54,36.02000000000044,30.18000000000011
2021-11-19,4708.44,4717.75,4694.22,4697.96,23.529999999999745,27.346000000000096
2021-11-22,4712.0,4743.83,4682.17,4682.94,61.659999999999854,34.765999999999984
2021-11-23,4678.48,4699.39,4652.66,4690.7,46.73000000000047,37.00600000000013
2021-11-24,4675.78,4702.87,4659.89,4701.46,42.97999999999956,42.18400000000001
2021-11-26,4664.63,4664.63,4585.43,4594.62,79.19999999999982,50.819999999999894
2021-11-29,4628.75,4672.95,4625.26,4655.27,47.6899999999996,55.65199999999986
2021-11-30,4640.25,4646.02,4560.0,4567.0,86.02000000000044,60.52399999999998
2021-12-01,4602.82,4652.94,4510.27,4513.04,142.66999999999916,79.71199999999972
2021-12-02,4504.73,4595.46,4504.73,4577.1,90.73000000000047,89.2619999999999
2021-12-03,4589.49,4608.03,4495.12,4538.43,112.90999999999985,96.0039999999999
2021-12-06,4548.37,4612.6,4540.51,4591.67,72.09000000000015,100.88400000000001
2021-12-07,4631.97,4694.04,4631.97,4686.75,62.06999999999971,96.09399999999987
2021-12-08,4690.86,4705.06,4674.52,4701.21,30.539999999999964,73.66800000000003
2021-12-09,4691.0,4695.26,4665.98,4667.45,29.280000000000655,61.378000000000064
2021-12-10,4687.64,4713.57,4670.24,4712.02,43.32999999999993,47.46200000000008
2021-12-13,4710.3,4710.3,4667.6,4668.97,42.69999999999982,41.58400000000002
2021-12-14,4642.99,4660.47,4606.52,4634.09,53.94999999999982,39.960000000000036
2021-12-15,4636.46,4712.6,4611.22,4709.85,101.38000000000011,54.128000000000064
2021-12-16,4719.13,4731.99,4651.89,4668.67,80.09999999999945,64.29199999999983
2021-12-17,4652.5,4666.7,4600.22,4620.64,66.47999999999956,68.92199999999976
2021-12-20,4587.9,4587.9,4531.1,4568.02,56.79999999999927,71.74199999999965
2021-12-21,4594.96,4651.14,4583.16,4649.23,67.98000000000047,74.54799999999977
2021-12-22,4650.36,4697.67,4645.53,4696.56,52.14000000000033,64.69999999999982
2021-12-23,4703.96,4740.74,4703.96,4725.79,36.779999999999745,56.03599999999987
2021-12-27,4733.99,4791.49,4733.99,4791.19,57.5,54.23999999999997
2021-12-28,4795.49,4807.02,4780.04,4786.35,26.980000000000473,48.2760000000002
2021-12-29,4788.64,4804.06,4778.08,4793.06,25.980000000000473,39.876000000000204
2021-12-30,4794.23,4808.93,4775.33,4778.73,33.600000000000364,36.16800000000021
2021-12-31,4775.21,4786.83,4765.75,4766.18,21.079999999999927,33.02800000000025
2022-01-03,4778.14,4796.64,4758.17,4796.56,38.470000000000255,29.2220000000003
2022-01-04,4804.51,4818.62,4774.27,4793.54,44.349999999999454,32.6960000000001
2022-01-05,4787.99,4797.7,4699.44,4700.58,98.26000000000022,47.152000000000044
2022-01-06,4693.39,4725.01,4671.26,4696.05,53.75,51.181999999999974
2022-01-07,4697.66,4707.95,4662.74,4677.03,45.210000000000036,56.007999999999996
2022-01-10,4655.34,4673.02,4582.24,4670.29,90.78000000000065,66.47000000000007
2022-01-11,4669.14,4714.13,4638.27,4713.07,75.85999999999967,72.77200000000012
2022-01-12,4728.59,4748.83,4706.71,4726.35,42.11999999999989,61.544000000000054
2022-01-13,4733.56,4744.13,4650.29,4659.03,93.84000000000015,69.56200000000008
2022-01-14,4637.99,4665.13,4614.75,4662.85,50.38000000000011,70.59600000000009
2022-01-18,4632.24,4632.24,4568.7,4577.11,63.539999999999964,65.14799999999995
2022-01-19,4588.03,4611.55,4530.2,4532.76,81.35000000000036,66.2460000000001
2022-01-20,4547.35,4602.11,4477.95,4482.73,124.15999999999985,82.65400000000008
2022-01-21,4471.38,4494.52,4395.34,4397.94,99.18000000000029,83.72200000000012
2022-01-24,4356.32,4417.35,4222.62,4410.13,194.73000000000047,112.59200000000018
2022-01-25,4366.64,4411.01,4287.11,4356.45,123.90000000000055,124.6640000000003
2022-01-26,4408.43,4453.23,4304.8,4349.93,148.42999999999938,138.0800000000001
2022-01-27,4380.58,4428.74,4309.5,4326.51,119.23999999999978,137.0960000000001
2022-01-28,4336.19,4432.72,4292.46,4431.85,140.26000000000022,145.31200000000007
2022-01-31,4431.79,4516.89,4414.02,4515.55,102.86999999999989,126.93999999999997
2022-02-01,4519.57,4550.49,4483.53,4546.54,66.96000000000004,115.55199999999986
2022-02-02,4566.39,4595.31,4544.32,4589.38,50.99000000000069,96.06400000000012
2022-02-03,4535.41,4542.88,4470.39,4477.44,72.48999999999978,86.71400000000013
2022-02-04,4482.79,4539.66,4451.5,4500.53,88.15999999999985,76.29400000000005
2022-02-07,4505.75,4521.86,4471.47,4483.87,50.38999999999942,65.79799999999996
2022-02-08,4480.02,4531.32,4465.4,4521.54,65.92000000000007,65.58999999999996
2022-02-09,4547.0,4590.03,4547.0,4587.18,43.029999999999745,63.99799999999978
2022-02-10,4553.24,4588.92,4484.31,4504.08,104.60999999999967,70.42199999999976
2022-02-11,4506.27,4526.33,4401.41,4418.64,124.92000000000007,77.7739999999998
2022-02-14,4412.61,4426.22,4364.84,4401.67,61.38000000000011,79.97199999999994
2022-02-15,4429.28,4472.77,4429.28,4471.07,43.49000000000069,75.48600000000006
2022-02-16,4455.75,4489.55,4429.68,4475.01,59.86999999999989,78.85400000000008
2022-02-17,4456.06,4456.06,4373.81,4380.26,82.25,74.38200000000015
2022-02-18,4384.57,4394.6,4327.22,4348.87,67.38000000000011,62.87400000000016
2022-02-22,4332.74,4362.12,4267.11,4304.76,95.01000000000022,69.60000000000018
2022-02-23,4324.93,4341.51,4221.51,4225.5,120.0,84.90200000000004
2022-02-24,4155.77,4294.73,4114.65,4288.7,180.07999999999993,108.94400000000005
2022-02-25,4298.38,4385.34,4286.83,4384.65,98.51000000000022,112.1960000000001
2022-02-28,4354.17,4388.84,4315.12,4373.94,73.72000000000025,113.46400000000013
2022-03-01,4363.14,4378.45,4279.54,4306.26,98.90999999999985,114.24400000000006
2022-03-02,4322.56,4401.48,4322.56,4386.54,78.91999999999916,106.02799999999988
2022-03-03,4401.31,4416.78,4345.56,4363.49,71.21999999999935,84.25599999999977
2022-03-04,4342.12,4342.12,4284.98,4328.87,57.14000000000033,75.98199999999979
2022-03-07,4327.01,4327.01,4199.85,4201.09,127.15999999999985,86.6699999999997
2022-03-08,4202.66,4276.94,4157.87,4170.7,119.06999999999971,90.70199999999969
2022-03-09,4223.1,4299.4,4223.1,4277.88,76.29999999999927,90.1779999999997
2022-03-10,4252.55,4268.28,4209.8,4259.52,58.47999999999956,87.62999999999974
2022-03-11,4279.5,4291.01,4200.49,4204.31,90.52000000000044,94.30599999999977
2022-03-14,4202.75,4247.57,4161.72,4173.11,85.84999999999945,86.04399999999968
2022-03-15,4188.82,4271.05,4187.9,4262.45,83.15000000000055,78.85999999999986
2022-03-16,4288.14,4358.9,4251.99,4357.86,106.90999999999985,84.98199999999997
2022-03-17,4345.11,4412.67,4335.65,4411.67,77.02000000000044,88.69000000000014
2022-03-18,4407.34,4465.4,4390.57,4463.12,74.82999999999993,85.55200000000005
2022-03-21,4462.4,4481.75,4424.3,4461.18,57.44999999999982,79.87200000000011
2022-03-22,4469.1,4522.0,4469.1,4511.61,52.899999999999636,73.82199999999993
2022-03-23,4493.1,4501.07,4455.81,4456.24,45.25999999999931,61.49199999999983
2022-03-24,4469.98,4520.58,4465.17,4520.16,55.409999999999854,57.16999999999971
2022-03-25,4522.91,4546.03,4501.07,4543.06,44.960000000000036,51.19599999999973
2022-03-28,4541.09,4575.65,4517.69,4575.52,57.960000000000036,51.297999999999774
2022-03-29,4602.86,4637.3,4589.66,4631.6,47.64000000000033,50.24599999999991
2022-03-30,4624.2,4627.77,4581.32,4602.45,46.45000000000073,50.484000000000194
2022-03-31,4599.02,4603.07,4530.41,4530.41,72.65999999999985,53.9340000000002
2022-04-01,4540.32,4548.7,4507.57,4545.86,41.13000000000011,53.16800000000021
2022-04-04,4547.97,4583.5,4539.21,4582.64,44.289999999999964,50.4340000000002
2022-04-05,4572.45,4593.45,4514.17,4525.12,79.27999999999975,56.76200000000008
2022-04-06,4494.17,4503.94,4450.04,4481.15,53.899999999999636,58.25199999999986
2022-04-07,4474.65,4521.16,4450.3,4500.21,70.85999999999967,57.891999999999825
2022-04-08,4494.15,4520.41,4474.6,4488.28,45.80999999999949,58.827999999999705
2022-04-11,4462.64,4464.35,4408.38,4412.53,55.970000000000255,61.16399999999976
2022-04-12,4437.59,4471.0,4381.34,4397.45,89.65999999999985,63.23999999999978
2022-04-13,4394.3,4453.92,4392.7,4446.59,61.220000000000255,64.70399999999991
2022-04-14,4449.12,4460.46,4390.77,4392.59,69.6899999999996,64.46999999999989
2022-04-18,4385.63,4410.31,4370.3,4391.69,40.01000000000022,63.31000000000004
2022-04-19,4390.63,4471.03,4390.63,4462.21,80.39999999999964,68.19599999999991
2022-04-20,4472.26,4488.29,4448.76,4459.45,39.529999999999745,58.16999999999989
2022-04-21,4489.17,4512.94,4384.47,4393.66,128.46999999999935,71.6199999999997
2022-04-22,4385.83,4385.83,4267.62,4271.78,118.21000000000004,81.3239999999998
2022-04-25,4255.34,4299.02,4200.82,4296.12,98.20000000000073,92.9619999999999
2022-04-26,4278.14,4278.14,4175.04,4175.2,103.10000000000036,97.50200000000004
2022-04-27,4186.52,4240.71,4162.9,4183.96,77.8100000000004,105.15800000000017
2022-04-28,4222.58,4308.45,4188.63,4287.5,119.81999999999971,103.42800000000025
2022-04-29,4253.75,4269.68,4124.28,4131.93,145.40000000000055,108.86600000000035
2022-05-02,4130.61,4169.81,4062.51,4155.38,107.30000000000018,110.68600000000023
2022-05-03,4159.78,4200.1,4147.08,4175.48,53.02000000000044,100.67000000000026
2022-05-04,4181.18,4307.66,4148.91,4300.17,158.75,116.85800000000017
2022-05-05,4270.43,4270.43,4106.01,4146.87,164.42000000000007,125.77800000000025
2022-05-06,4128.17,4157.69,4067.91,4123.34,89.77999999999975,114.65400000000008
2022-05-09,4081.27,4081.27,3975.48,3991.24,105.78999999999996,114.35200000000005
2022-05-10,4035.18,4068.82,3958.17,4001.05,110.65000000000009,125.87799999999997
2022-05-11,3990.08,4049.09,3928.82,3935.18,120.26999999999998,118.18199999999997
2022-05-12,3903.95,3964.8,3858.87,3930.08,105.93000000000029,106.48400000000001
2022-05-13,3963.9,4038.88,3963.9,4023.89,74.98000000000002,103.52400000000007
2022-05-16,4013.02,4046.46,3983.99,4008.01,62.470000000000255,94.86000000000013
2022-05-17,4052.0,4090.72,4033.93,4088.85,56.789999999999964,84.08800000000011
2022-05-18,4051.98,4051.98,3911.91,3923.68,140.07000000000016,88.04800000000014
2022-05-19,3899.0,3945.96,3876.58,3900.79,69.38000000000011,80.7380000000001
2022-05-20,3927.76,3943.42,3810.32,3901.36,133.0999999999999,92.36200000000008
2022-05-23,3919.42,3981.88,3909.04,3973.75,72.84000000000015,94.43600000000006
2022-05-24,3942.94,3955.68,3875.13,3941.48,80.54999999999973,99.18800000000002
2022-05-25,3929.59,3999.33,3925.03,3978.73,74.29999999999973,86.03399999999992
2022-05-26,3984.6,4075.14,3984.6,4057.84,90.53999999999996,90.26599999999989
2022-05-27,4077.43,4158.49,4077.43,4158.24,81.05999999999995,79.8579999999999
2022-05-31,4151.09,4168.34,4104.88,4132.15,63.460000000000036,77.98199999999989
2022-06-01,4149.78,4166.54,4073.85,4101.23,92.69000000000005,80.40999999999994
2022-06-02,4095.41,4177.51,4074.37,4176.82,103.14000000000033,86.17800000000007
2022-06-03,4137.57,4142.67,4098.67,4108.54,44.0,76.87000000000008
2022-06-06,4134.72,4168.78,4109.18,4121.43,59.599999999999454,72.57799999999997
2022-06-07,4096.47,4164.86,4080.19,4160.68,84.66999999999962,76.8199999999999
2022-06-08,4147.12,4160.14,4107.2,4115.77,52.94000000000051,68.86999999999998
2022-06-09,4101.65,4119.1,4017.17,4017.82,101.93000000000029,68.62799999999997
2022-06-10,3974.39,3974.39,3900.16,3900.86,74.23000000000002,74.67399999999998
2022-06-13,3838.15,3838.15,3734.3,3749.63,103.84999999999991,83.52400000000007
2022-06-14,3763.52,3778.18,3705.68,3735.48,72.5,81.09000000000015
2022-06-15,3764.05,3837.56,3722.3,3789.99,115.25999999999976,93.554
2022-06-16,3728.18,3728.18,3639.77,3666.77,88.40999999999985,90.84999999999991
2022-06-17,3665.9,3707.71,3636.87,3674.84,70.84000000000015,90.17199999999994
2022-06-21,3715.31,3779.65,3715.31,3764.79,64.34000000000015,82.26999999999998
2022-06-22,3733.89,3801.79,3717.69,3759.89,84.09999999999991,84.58999999999996
2022-06-23,3774.71,3802.58,3743.52,3795.73,59.059999999999945,73.35
2022-06-24,3821.75,3913.65,3821.75,3911.74,91.90000000000009,74.04800000000004
2022-06-27,3920.76,3927.72,3889.66,3900.11,38.059999999999945,67.492
2022-06-28,3913.0,3945.86,3820.14,3821.55,125.72000000000025,79.76800000000003
2022-06-29,3825.09,3836.5,3799.02,3818.83,37.48000000000002,70.44400000000005
2022-06-30,3785.99,3818.99,3738.67,3785.38,80.31999999999971,74.696
2022-07-01,3781.0,3829.82,3752.1,3825.33,77.72000000000025,71.86000000000004
2022-07-05,3792.61,3832.19,3742.06,3831.39,90.13000000000011,82.27400000000007
2022-07-06,3831.98,3870.91,3809.37,3845.08,61.539999999999964,69.43800000000002
2022-07-07,3858.85,3910.63,3858.85,3902.62,51.7800000000002,72.29800000000004
2022-07-08,3888.26,3918.5,3869.34,3899.38,49.159999999999854,66.06600000000007
2022-07-11,3880.94,3880.94,3847.22,3854.43,33.720000000000255,57.266000000000076
2022-07-12,3851.95,3873.41,3802.36,3818.8,71.04999999999973,53.45
2022-07-13,3779.67,3829.44,3759.07,3801.78,70.36999999999989,55.21599999999999
2022-07-14,3763.99,3796.41,3721.56,3790.38,74.84999999999991,59.82999999999993
2022-07-15,3818.0,3863.62,3817.18,3863.16,46.440000000000055,59.285999999999966
2022-07-18,3883.79,3902.44,3818.63,3830.85,83.80999999999995,69.3039999999999
2022-07-19,3860.73,3939.81,3860.73,3936.69,79.07999999999993,70.90999999999994
2022-07-20,3935.32,3974.13,3922.03,3959.9,52.09999999999991,67.25599999999994
2022-07-21,3955.47,3999.29,3927.64,3998.95,71.65000000000009,66.61599999999999
2022-07-22,3998.43,4012.44,3938.86,3961.63,73.57999999999993,72.04399999999995
2022-07-25,3965.72,3975.3,3943.46,3966.84,31.840000000000146,61.65
2022-07-26,3953.22,3953.22,3910.74,3921.05,42.48000000000002,54.33000000000002
2022-07-27,3951.43,4039.56,3951.43,4023.61,88.13000000000011,61.53600000000006
2022-07-28,4026.13,4078.95,3992.97,4072.43,85.98000000000002,64.40200000000004
2022-07-29,4087.33,4140.15,4079.22,4130.29,60.929999999999836,61.87200000000003
2022-08-01,4112.38,4144.95,4096.02,4118.63,48.92999999999938,65.28999999999988
2022-08-02,4104.21,4140.47,4079.81,4091.19,60.66000000000031,68.92599999999993
2022-08-03,4107.96,4167.66,4107.96,4155.17,59.69999999999982,63.239999999999874
2022-08-04,4154.85,4161.29,4135.42,4151.94,25.86999999999989,51.21799999999985
2022-08-05,4115.87,4151.58,4107.31,4145.19,44.26999999999953,47.88599999999978
2022-08-08,4155.93,4186.62,4128.97,4140.06,57.649999999999636,49.62999999999984
2022-08-09,4133.11,4137.3,4112.09,4122.47,25.210000000000036,42.53999999999978
2022-08-10,4181.02,4211.03,4177.26,4210.24,33.76999999999953,37.35399999999972
2022-08-11,4227.4,4257.91,4201.41,4207.27,56.5,43.47999999999975
2022-08-12,4225.02,4280.47,4219.78,4280.15,60.69000000000051,46.76399999999994
2022-08-15,4269.37,4301.79,4256.9,4297.14,44.89000000000033,44.21200000000008
2022-08-16,4290.46,4325.28,4277.77,4305.2,47.50999999999931,48.67199999999993
2022-08-17,4280.4,4302.18,4253.08,4274.04,49.100000000000364,51.7380000000001
2022-08-18,4273.13,4292.53,4261.98,4283.74,30.550000000000182,46.54800000000014
2022-08-19,4266.31,4266.31,4218.7,4228.48,47.61000000000058,43.93200000000015
2022-08-22,4195.08,4195.08,4129.86,4137.99,65.22000000000025,47.99800000000014
2022-08-23,4133.09,4159.77,4124.03,4128.73,35.74000000000069,45.64400000000042
2022-08-24,4126.55,4156.56,4119.97,4140.77,36.590000000000146,43.14200000000037
2022-08-25,4153.26,4200.54,4147.59,4199.12,52.94999999999982,47.6220000000003
2022-08-26,4198.74,4203.04,4057.66,4057.66,145.3800000000001,67.1760000000002
2022-08-29,4034.58,4062.99,4017.42,4030.61,45.56999999999971,63.246000000000095
2022-08-30,4041.25,4044.98,3965.21,3986.16,79.76999999999998,72.05199999999995
2022-08-31,4000.67,4015.37,3954.53,3955.0,60.83999999999969,76.90199999999986
2022-09-01,3936.73,3970.23,3903.65,3966.85,66.57999999999993,79.62799999999989
2022-09-02,3994.66,4018.43,3906.21,3924.26,112.2199999999998,72.99599999999982
2022-09-06,3930.89,3942.55,3886.75,3908.19,55.80000000000018,75.04199999999992
2022-09-07,3909.43,3987.89,3906.03,3979.87,81.85999999999967,75.45999999999985
2022-09-08,3959.94,4010.5,3944.81,4006.18,65.69000000000005,76.42999999999992
2022-09-09,4022.94,4076.81,4022.94,4067.36,53.86999999999989,73.88799999999992
2022-09-12,4083.67,4119.28,4083.67,4110.41,35.60999999999967,58.565999999999896
2022-09-13,4037.12,4037.12,3921.28,3932.69,115.83999999999969,70.5739999999998
2022-09-14,3940.73,3961.94,3912.18,3946.01,49.76000000000022,64.15399999999991
2022-09-15,3932.41,3959.14,3888.28,3901.35,70.85999999999967,65.18799999999983
2022-09-16,3880.95,3880.95,3837.08,3873.33,43.86999999999989,63.18799999999983
2022-09-19,3849.91,3900.45,3838.5,3899.89,61.94999999999982,68.45599999999986
2022-09-20,3875.23,3876.01,3827.54,3855.93,48.470000000000255,54.98199999999997
2022-09-21,3871.4,3907.07,3789.49,3789.93,117.58000000000038,68.546
2022-09-22,3782.36,3790.9,3749.45,3757.99,41.45000000000027,62.66400000000012
2022-09-23,3727.14,3727.14,3647.47,3693.23,79.67000000000007,69.82400000000015
2022-09-26,3682.72,3715.67,3644.76,3655.04,70.90999999999985,71.61600000000017
2022-09-27,3686.44,3717.53,3623.29,3647.29,94.24000000000024,80.77000000000017
2022-09-28,3651.94,3736.74,3640.61,3719.04,96.12999999999965,76.48000000000002
2022-09-29,3687.01,3687.01,3610.4,3640.47,76.61000000000013,83.51199999999999
2022-09-30,3633.48,3671.44,3584.13,3585.62,87.30999999999995,85.03999999999996
2022-10-03,3609.78,3698.35,3604.93,3678.43,93.42000000000007,89.542
2022-10-04,3726.46,3791.92,3726.46,3790.93,65.46000000000004,83.78599999999997
2022-10-05,3753.25,3806.91,3722.66,3783.28,84.25,81.41000000000004
2022-10-06,3771.97,3797.93,3739.22,3744.52,58.710000000000036,77.83000000000001
2022-10-07,3706.74,3706.74,3620.73,3639.66,86.00999999999976,77.56999999999998
2022-10-10,3647.51,3652.17,3588.1,3612.39,64.07000000000016,71.7
2022-10-11,3595.86,3640.66,3568.45,3588.84,72.21000000000004,73.05
2022-10-12,3590.83,3608.34,3573.86,3577.03,34.48000000000002,63.096000000000004
